"Name","VisualLevel","Deprecated","TID","InfoTID","HousingSpace","BarrackLevel","LaboratoryLevel","Speed","Hitpoints","TrainingTime","UpgradeTimeH","UpgradeTimeM","UpgradeResource","UpgradeCost","DonateCost","DonateXP","DonateCount","AttackRange","AttackSpeed","CoolDownOverride","DPS","PreferedTargetDamageMod","DamageRadius","AreaDamageIgnoresWalls","SelfAsAoeCenter","IconSWF","IconExportName","BigPicture","BigPictureSWF","DeathShowTimeMS","Projectile","AltProjectile","PreferedTargetBuilding","PreferedTargetBuildingClass","PreferredTargetNoTargeting","DeployEffect","DeployEffect2","AttackEffect","AttackEffect2","HitEffect","HitEffect2","IsFlying","AirTargets","GroundTargets","TargetableByGroundAndAir","AttackCount","DieEffect","DieEffect2","Animation","ProductionBuilding","IsJumper","IsTotem","MovementOffsetAmount","MovementOffsetSpeed","TombStone","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","DieDamageAffectsAir","NoDieDamageForSuicide","DisableProduction","CantBeEjected","SecondaryTroop","DontSpawnSecondaryWhenEjected","IsSecondaryTroop","SecondaryTroopCnt","SecondarySpawnDist","RandomizeSecSpawnDist","PickNewTargetAfterPushback","PushbackSpeed","PushbackAfterHit","Pushback","PushbackTime","PushbackHousingLimit","SummonTroop","SummonTroopCount","SummonTime","SummonCooldown","SummonEffect","SummonLimit","ConsumeDebrisOnSummonRadius","SpawnIdle","SpawnOnAttack","StrengthWeight","AuraSpell","AuraSpellLevel","SpawnWhenDamaged","SpawnWhenDamagedEffect","JumpHeightPercent","NoClipping","Squad","WallMovementCost","BurstCount","BurstDelay","AttackMultipleBuildings","IncreasingDamage","DPSLv2","DPSLv3","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","AttackEffectLv4","TransitionEffectLv2","TransitionEffectLv3","TransitionEffectLv4","TargetedEffectOffset","SecondarySpawnOffset","CustomDefenderIcon","SpecialMovementMod","InvisibilityRadius","HealthReductionPerSecond","AutoMergeDistance","AutoMergeGroupSize","IsUnderground","ProjectileBounces","FriendlyGroupWeight","EnemyGroupWeight","NewTargetAttackDelay","TriggersTraps","ChainShootingDistance","ChainAttackDistance","ChainAttackDepth","ChainAttackFactor","ChainAttackDelay","ChainAttackDamageReductionPercent","ChainAttackEffect","PreAttackEffect","MoveStartsEffect","UndergroundEffect","UnderwaterEffect","MovingEffect","BecomesTargetableEffect","HideEffect","VillageType","UnitsInCamp","DisableDonate","ScaleByTH","EnabledByCalendar","EnabledBySuperLicence","LoseHpPerTick","LoseHpInterval","LoseHpEffect","UpgradeLevelByTH","UnlockByTH","EvolveToCharacter","EvolveEffect","EvolveOnDamageDealt","EvolveTime","CanAttackWhileMoving","PreferredMovementTarget","RetargetAfterHit","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","DamageMultiplierTarget","DamageMultiplierPercent","FrostOnHitTime","FrostOnHitPercent","DoesNotOpenCC","DefensiveTroop","DamageReductionToStorages","BunkerTroops","BunkerTroopCount1","BunkerTroopCount2","BunkerDegenerationTime","BunkerSpawnDist","HeroDamageMultiplier","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","ImmuneToHealing","PreferHeroes","ForceRetaliation","HealerWeight","DefaultSkin","DefenseBonus","SmoothJump","SpecialAbilities","SpecialAbilitiesLevel","ReflectsDamage","AvoidNoiseInAttackPositionSelection","CarryOverToNextStage","FightWithGroups","TargetGroupsRadius","TargetGroupsRange","TargetGroupsMinWeight","MergeToCharacter","MergeSearchRadius","MergeEffect","SplitEffect","InheritHealthPercentage","PreviewScenario","AltPreviewScenario","StatBars","MaxSearchRadiusForDefender","AlertRadius"
"Thrower",1,,"TID_CHARACTER_THROWER","TID_CHARACTER_INFO_THROWER",16,18,1,200,2100,140,228,,"Elixir",16000000,8,,,600,2500,1250,190,,,,,"sc/ui.sc","icon_unit_thrower","unit_thrower_big","sc/info_thrower.sc",,"ThrowerProjectile1",,,,,"Troop_Thrower_Deploy",,"Troop_Thrower_Attack",,"Wizard Hit1",,"FALSE","TRUE","TRUE",,,"Troop_Thrower_Die",,"Thrower lvl1","Barrack","FALSE",,,0,"TombStone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,1400,700,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TroopThrower",,,,
,2,,,,,,14,,2250,,252,,,18000000,,,,,,,200,,,,,,,,,,"ThrowerProjectile2",,,,,,,,,,,,,,,,,,"Thrower lvl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,15,,2500,,360,,,27000000,,,,,,,220,,,,,,,,,,"ThrowerProjectile3",,,,,,,,,,,,,,,,,,"Thrower lvl3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,16,,2800,,,,,,,,,,,,240,,,,,,,,,,"ThrowerProjectile4",,,,,,,,,,,,,,,,,,"Thrower lvl4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TorchThrowerB",1,"TRUE","TID_WIZARD","TID_CHARACTER_INFO_WIZARD",12,1,1,250,2400,90,,,"Elixir",,,,,60,1300,,190,,,,,"sc/ui.sc","icon_unit_footballbarbarian","unit_wizard_big","sc/info_wizard.sc",,,,,,,"Wizard Deploy",,"Barbarian_Football_Atk",,"Barbarian Hit",,"FALSE","FALSE","TRUE",,,"Barbarian Die",,"Thrower lvl1","Barrack","FALSE",,,0,"TombStone",,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,1200,600,,"TRUE",,,,,,,,,,,,,,,,,"TRUE",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TorchThrowerB","1",,,,,,,,,,,,,"TroopFreeKicker",,,,
"Destroyer",1,"TRUE","TID_SIEGE_MACHINE_RAM","TID_CHARACTER_INFO_SIEGE_MACHINE_RAM",1,1,9,250,10000,1200,,,"Elixir",,,,,150,800,200,450,15,100,,,"sc/ui.sc","icon_unit_siege_machine_ram","unit_siege_machine_ram_big","sc/info_siege_machine_ram.sc",,,,,"Wall","TRUE","Siege Ram Deploy",,"Siege Ram Attack",,"Siege Ram Hit","Giant Big Hit","FALSE","FALSE","TRUE",,,"Siege Ram Die",,"Destroyer","SiegeWorkshop","FALSE",,,0,,1000,400,"Super_Bomb",700,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,6000,"Destroyer",0,,,,,,16,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,1,"TRUE",,,,220,400,,,,,,,,,"Town Hall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachineRamSelfDestruct","1",,"TRUE",,,,,,,,,,,"WallWrecker",,,,
"CommandTower",1,,"TID_CHARACTER_SIEGE_MACHINE_TROOP_CATAPULT","TID_CHARACTER_INFO_SIEGE_MACHINE_TROOP_CATAPULT",1,8,13,0,2000,1200,144,,"Elixir",8500000,15,30,30,8000,6000,,-1,,1,,,"sc/ui.sc","icon_unit_siege_machine_commandtower","unit_siege_machine_commandtower_big","sc/info_siege_machine_commandtower.sc",,"CommandTower Barrel1",,,,,"Siege Ram Deploy",,"Command Tower Attack",,"Command Tower Hit","Command Tower Hit 2","FALSE","TRUE","TRUE",,5,"Siege Ram Die",,"SiegeMachine_CommandTower 1 (moving)","SiegeWorkshop","FALSE",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,8000,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,1,,,,,25,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachineCommandTowerSelfDestruct;Command Tower Mortar Mode","1;1",,"TRUE",,,,,,,,,,,"CommandTower",,"HitPoints;TrainingTime;HousingSpace;DegenerationTime;NumAttacks;NumUnitSpawnedByProjectileHitSpell1;NumUnitSpawnedByProjectileHitSpell2;NumUnitSpawnedByProjectileHitSpell3;NumUnitSpawnedByProjectileHitSpell4;UnifiedLevelOfUnitsSpawnedByProjectileHitSpell",,
,2,,,,,,14,,2200,,216,,,10000000,,,,,,,,,,,,,,,,,"CommandTower Barrel2",,,,,,,,,,,,,,,5,,,"SiegeMachine_CommandTower 2 (moving)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachineCommandTowerSelfDestruct;Command Tower Mortar Mode 2","1;1",,,,,,,,,,,,,,,,,
,3,,,,,,14,,2400,,216,,,17000000,,,,,,,,,,,,,,,,,"CommandTower Barrel3",,,,,,,,,,,,,,,6,,,"SiegeMachine_CommandTower 3 (moving)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachineCommandTowerSelfDestruct;Command Tower Mortar Mode 3","1;1",,,,,,,,,,,,,,,,,
,4,,,,,,15,,2600,,,,,,,,,,,,,,,,,,,,,,"CommandTower Barrel4",,,,,,,,,,,,,,,7,,,"SiegeMachine_CommandTower 4 (moving)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachineCommandTowerSelfDestruct;Command Tower Mortar Mode 4","1;1",,,,,,,,,,,,,,,,,
"Tax Collector",1,,"TID_TAX_COLLECTOR","TID_CHARACTER_INFO_TAX_COLLECTOR",4,0,1,200,80,20,,,"Elixir",,,,,40,1200,,30,4,,,,"sc/ui.sc","icon_unit_goblin_tax_collector","unit_goblin_tax_collector_big","sc/info_goblin_tax_collector.sc",,,,,"Resource",,"Goblin_TaxCollector_Deploy",,"Goblin Attack",,"Goblin Hit",,"FALSE","FALSE","TRUE",,,"Goblin_TaxCollector_Die",,"Tax Collector","Barrack","FALSE",,,0,"TombStone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,50,50,,"TRUE",,,,,,,,,,,,,,,,,"TRUE",,"TRUE",,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LootPercentageIncreaseAbility","1",,,,,,,,,,,,,"TroopDebtCollector",,,,
,2,,,,,,,,100,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,120,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,140,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,160,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,,,180,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,,,200,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,,,220,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,,,240,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,,,260,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,,,280,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,,,300,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TankyAngel",1,"TRUE","TID_DRAGON","TID_CHARACTER_INFO_DRAGON",22,1,1,225,9000,180,,,"Elixir",,,,,100,1600,,80,,,,,"sc/ui.sc","icon_gear_AQ_HealerDoll","unit_dragon_big","sc/info_dragon.sc",,,,,"Defense",,"Healer Deploy",,"Healer Attack",,"Healer Hit",,"TRUE","TRUE","TRUE",,,"Healer Die",,"ApprenticeWarden","Barrack","FALSE",,,15,"TombStone",,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,2000,2000,,"TRUE",,,,,,,,,,,,,,,,,"TRUE",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TroopAirAny",,,,
"DestroyerFlying",1,"TRUE","TID_SIEGE_MACHINE_BALLOON","TID_SIEGE_MACHINE_BALLOON_INFO",1,1,9,150,7000,1200,,,"Elixir",,,,,150,800,200,450,15,100,,,"sc/ui.sc","icon_unit_siege_machine_balloon","unit_siege_machine_balloon_big","sc/info_siege_machine_balloon.sc",,,,,"Wall","TRUE","Siege_Bowler_deploy",,"Siege Bowler Attack",,"Siege Ram Hit","Giant Big Hit","TRUE","FALSE","TRUE",,,"Siege Ram Die",,"ApprenticeWarden","SiegeWorkshop","FALSE",,,0,,1000,400,"Super_Bomb",700,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,6000,"Destroyer",0,,,,,,16,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,1,"TRUE",,,,180,400,,,,,,,,,"Town Hall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SiegeMachineRamSelfDestruct","1",,"TRUE",,,,,,,,,,,"WallWrecker",,,,
"Troop Catapult Prototype New",1,"TRUE","TID_CHARACTER_SIEGE_MACHINE_TROOP_CATAPULT","TID_CHARACTER_INFO_SIEGE_MACHINE_TROOP_CATAPULT",1,6,9,125,4500,1200,,,"Elixir",,,,,1005,6000,4000,150,,100,,,"sc/ui.sc","icon_unit_siege_machine_catapult","unit_siege_machine_catapult_big","sc/info_siege_machine_catapult.sc",,"TroopCatapultProjectile1",,,"Defense",,"Siege Ram Deploy",,"Siege Bowler Attack",,"Siege Ram Hit","Giant Big Hit","FALSE","FALSE","TRUE",,,"Siege Ram Die",,"ApprenticeWarden","SiegeWorkshop","FALSE",,,0,,,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,1,"TRUE",,,,17,1000,,,,,,,,,,,,,,,,,"Wall",800,,,,,,,,,,,,,,,,,,,,,,"SiegeMachineTroopCatapultSelfDestruct","1",,"TRUE",,,,,,,,,,,,,,,
"BouncingBomb",1,,,,1,,,300,500,,,,"DarkElixir",,,,,120,800,,700,1,250,,,"sc/ui.sc","icon_unit_firespirit","icon_unit_firespirit","sc/ui.sc",,"BouncingBombProjectile",,,,,"Generic Hit",,"Generic Hit",,"Bouncing Bomb Explosion",,"FALSE","TRUE","TRUE",,1,,,"Flying Bomb",,"TRUE",,,0,,560,250,,,,"TRUE","TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,,,,"FALSE",,,,,,,,,,,,,,,,,"TRUE",,,,20,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,"BouncingBombAbility","1",,,,,,,,,,,,,,,,,
"AirSpawnerPetSpawn",1,,"TID_SNEEZY_SPAWN","TID_CHARACTER_INFO_SNEEZY_SPAWN",4,,,200,1100,,,,,,,,,90,1000,,105,1,,,,,,"unit_pet_bubble_spirit_big","sc/info_pet_sneezy.sc",,,,,,,"ps_pet_sneezy_spirit_Deploy",,"ps_pet_sneezy_spirit_Attack",,"ps_pet_sneezy_spirit_AttackHit",,"TRUE","TRUE","TRUE",,,"ps_pet_sneezy_spirit_die",,"AirSplitPetSpawn",,"FALSE",,,100,,,,,,,,"TRUE",,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,50,300,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PetBatBubbleDefault",,,,,,,,,,,,,,,,,"SecondaryTroop",,,,
,2,,,,,,,,1200,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,1300,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,1400,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,1500,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,,,1600,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,,,1700,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,,,1800,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,,,1900,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,,,2000,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Snake Barrel",1,,"TID_CHARACTER_SNAKE_BARREL","TID_CHARACTER_INFO_SNAKE_BARREL",8,1,1,300,222,30,,,"Elixir",,,,,0,1000,,22,1,120,,"TRUE","sc/ui.sc","icon_unit_lny_snake_barrel","unit_lny_snake_barrel_big","sc/info_snake_barrel.sc",,,,,"Defense",,"Troop_SnakeBarrel_Deploy",,"Balloon Goblin Attack",,"Balloon Goblin Hit",,"TRUE","FALSE","TRUE",,1,"Troop_SnakeBarrel_Destroy",,"LNYSnakeBarrel","Barrack","FALSE",,,20,"TombStone",,,,,,,,,"Snake",,,8,150,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,600,500,2250,"TRUE",,,,,,,,,,,,,,,,,"TRUE",,"TRUE",,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"TroopDefenseAir",,,,
,2,,,,,,,,288,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,355,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,422,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,488,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,,,555,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,,,622,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
